100,2.5859872611464962
200,2.343511450381678
300,2.172523961661342
400,2.2320916905444133
500,2.008287292817682
600,1.9656084656084658
700,1.9973821989528793
800,2.262872628726291
900,2.175000000000001
1000,2.184491978609625
1100,2.098445595854924
1200,2.133663366336636
1300,2.0604534005037802
1400,2.0997229916897506
1500,2.106598984771575
1600,1.8715596330275241
1700,1.8736383442265798
1800,1.7378190255220411
1900,1.9531615925058534
2000,1.92601431980907
2100,2.7619047619047623
2200,3.74468085106383
